id,text,screen_name,time
727097357897072640,#GE #Software CTO - integrating the Industrial Internet with business management. Read more: https://t.co/wE0sICIPQM $GE,scientific_res,Mon May 02 11:28:13 +0000 2016
727093868555030530,Stifel Nicolaus Cuts General Electric Company $GE Price Target to $34.00 https://t.co/p2FZLxWPAt,dailypoliticaln,Mon May 02 11:14:21 +0000 2016
727093866164183040,$GE - Stifel Nicolaus Cuts General Electric Company #GE Price Target to $34.00 https://t.co/EpnW9u4CBu,ZolmaxNews,Mon May 02 11:14:21 +0000 2016
727093748526538752,$GE - Stifel Nicolaus Cuts General Electric Company #GE Price Target to $34.00 https://t.co/1suG0V1REE,DPolitical,Mon May 02 11:13:53 +0000 2016
727051263620210688,Have an opinion on a stock? Send it into the PulseStream. $GE $BAC #stocks #stockmarket https://t.co/uDuNFQoOae,specstockspulse,Mon May 02 08:25:03 +0000 2016
727050605831819264,Are these EPS growth figures believable 🚀🚀🚀 $MRK 41.8% vs $GE 123% vs $MMM 6% for next year? https://t.co/FVxqyq7ZgH https://t.co/tgIMuFT4Gs,WarrenofWallSt,Mon May 02 08:22:27 +0000 2016
727044364296327168,$CHRO building #stockmarket value  👉 https://t.co/cbsQGUtly4.  $STJ $OSK $DPZ $TWTR $PRLB $SMAA $AAPL $GE  $TXTR $FB $PGRN $SIX $HRB #OPEC,uncle_otc,Mon May 02 07:57:38 +0000 2016
727040109753864192,General Electric balance sheet is not looking in a great position with 194% debt https://t.co/Va8KdICILj $GE https://t.co/MnUITQljOU,WarrenofWallSt,Mon May 02 07:40:44 +0000 2016
727036010043854848,#GE #Brings Digital Solutions to the NDT Industry. Read more: https://t.co/NOJPzZdMzC $GE,scientific_res,Mon May 02 07:24:27 +0000 2016
727036009565704192,#GE #Brings Digital Solutions to the NDT Industry. Read more: https://t.co/DjtZLye99y $GE,business_supser,Mon May 02 07:24:27 +0000 2016
727022820274900993,General Electric Company $GE Sees Large Decrease in Short Interest https://t.co/eYzIquFHnH,SleekMoneycom,Mon May 02 06:32:02 +0000 2016
727020193851936768,"Viral Video on how to invest like WARREN BUFFETT! https://t.co/TAwkccuMj8
$AAPL $GOOG $AMZN $WMT $DOW $DD $MCD $F $GM $GE $JNJ $PG $KMB $TGT",toptrader2015,Mon May 02 06:21:36 +0000 2016
726939565286510593,10 case studies for industrial #IoT - https://t.co/EVowBdzMGv #SmartCity #Tesla $TSLA $GE,MobilePotpurri,Mon May 02 01:01:12 +0000 2016
726935932885151744,"$GE messy to buy bits of drilling tech for $BHI and $HAL. Now they can just take it all? Congrats EC, $HAL divesting Europe and 0 compete?",johnnysize,Mon May 02 00:46:46 +0000 2016
726902463538798592,watch dogs are failing us on the job @TheJusticeDept @fbi $GE #nfl #mlb #pga maybe #ericsnowden is an effen HERO! #corruption #oprah #DNC,Juice2kill,Sun May 01 22:33:47 +0000 2016
726901494277103616,"#DNC r liars &amp; have betrayed us,sacking begin? @fbi @TheJusticeDept #OPRAH #GOT @wsj @ap https://t.co/3kIWUxTGze $GE https://t.co/79jIDb12Cq",Juice2kill,Sun May 01 22:29:56 +0000 2016
726899208452726786,"Your move, $GE.  $BHI $HAL",ShelbyCollector,Sun May 01 22:20:51 +0000 2016
726899104798900225,"Trading Strategies for stocks, ETFs and Penny stocks: https://t.co/Upddhj47pY  $QQQ $SPY $DJIA $DIA $AAPL $NFLX $DD $MMM $MET $DIS $GE $NVDA",StockWebTrading,Sun May 01 22:20:26 +0000 2016
726897799611179009,$GE:US GE Stock: An Earnings Case Study #GENERAL ELECTRIC CO  https://t.co/V2hA3P23K7 #SP500,FinSentS_SP500,Sun May 01 22:15:15 +0000 2016
726897334223835141,@WhiteHouse @senatefloor @housefloor we need real attack dogs to make sure our votes r not compromised https://t.co/DlOcuIYOYs @ap @wsj $GE,Juice2kill,Sun May 01 22:13:24 +0000 2016
726877366459363330,"GE Exchange
See Here ---&gt; https://t.co/R2sXbhoXFJ

$GE $SWC $GVA #stockmarket",top10stocksof21,Sun May 01 20:54:03 +0000 2016
726877322721280000,New Small Cap and PennyStock Picks Every Week https://t.co/viILx94a5u $FB $TWTR $MSFT $GOOG $AAPL #MONEY $GE $MS $F $GM,KCapitalAlerts,Sun May 01 20:53:53 +0000 2016
726875689337655296,Listen to PaperView - Pull Up by $GE Paperview #np on #SoundCloud 🚗💨 😈 #$GE  https://t.co/cfuEpN1wJA,TrizzyOfficial0,Sun May 01 20:47:23 +0000 2016
726875165406191616,Listen to $hop Wit Me ( Explicit) by $GE Paperview #np on #SoundCloud Go peep on Sound Cloud 😈🙏#$GE  https://t.co/v34eUL22zF,TrizzyOfficial0,Sun May 01 20:45:18 +0000 2016
726874739252318208,Listen to Fame Ft (Soulja Rico) by $GE Paperview #np on #SoundCloud Go give big bro track listen 😏😈#$GE https://t.co/Nm35Ftt9fr,TrizzyOfficial0,Sun May 01 20:43:37 +0000 2016
726868861656637440,.@spiegema mkt cap $35bn for $HAL which will drop from here. $GE could do a smart low prem stock deal here - or cash since they have enough.,crossdefault,Sun May 01 20:20:15 +0000 2016
726866792480669696,.@spiegema either private money or maybe $GE since they were already kicking tires on the divestiture package?,crossdefault,Sun May 01 20:12:02 +0000 2016
726859874185814016,Have an opinion on a stock? Send it into the PulseStream. $GE $BAC #stocks #stockmarket https://t.co/uDuNFQoOae,specstockspulse,Sun May 01 19:44:33 +0000 2016
726840217580138496,#GE Chinese coal-to-chemical plant to use zero liquid dischar#wastewater solution from . Read more: https://t.co/klZ88EWSCD $GE,scientific_res,Sun May 01 18:26:26 +0000 2016
726840217546592256,#GE Chinese coal-to-chemical plant to use zero liquid dischar#wastewater solution from . Read more: https://t.co/zRy1dji0C9 $GE,business_supser,Sun May 01 18:26:26 +0000 2016
726820739324731394,$GE: Wall Street analysts bullish on GE's earnings growth: https://t.co/0avYZGk4Pk,TimeForGrowth,Sun May 01 17:09:02 +0000 2016
726803373941387264,"I $LUV @SouthwestAir They know cups better than $SBUX
It would be nice to partner w/ $BA or $GE to put power in seat https://t.co/KoKQ5Fe6pE",jsc936,Sun May 01 16:00:02 +0000 2016
726786327862202368,Weekly Dow #Stocks Trend $XOM $BA $CVX $DIS $MMM $AXP $JPM $GS $CAT $DD $JNJ $UNH $VZ $KO $UTX $TRV $PFE $GE  @ https://t.co/TvzJfcJgPl,DozenStocks,Sun May 01 14:52:18 +0000 2016
726778912194195457,$GE $TIVO $TWTR $T $STX $KGC $C $RF $AUY $S $FDC $RIG  https://t.co/emmN0axd0P,moniology,Sun May 01 14:22:50 +0000 2016
726777660689379328,[ VIDEO REPOST ] Weekend US Market Analysis May 1/2016  $GE $$MRO $TIVO $TWTR $T $STX $KGC $C $RF $AUY $S $FDC $RIG  https://t.co/1P8aat8WSs,muathe,Sun May 01 14:17:51 +0000 2016
726752310081130496,Dividends Earned - April 2016 https://t.co/HfSgE0ZvZQ $O $MAIN $MO $WMT $PM $DPS $GE $PFG $STWD $BNS $CSCO,SEEKINGALPHA_FS,Sun May 01 12:37:07 +0000 2016
726752308827033600,Dividends Earned - April 2016 https://t.co/Aa2S4d4Iel $O $MAIN $MO $WMT $PM $DPS $GE $PFG $STWD $BNS $CSCO,SA_IncomeInvest,Sun May 01 12:37:07 +0000 2016
726715251530469376,"Viral Video on how to invest like WARREN BUFFETT! https://t.co/IWj2zRczeG
$AAPL $GOOG $AMZN $WMT $DOW $DD $MCD $F $GM $GE $JNJ $PG $KMB $TGT",toptrader2015,Sun May 01 10:09:52 +0000 2016
726667845174599680,Have an opinion on a stock? Send it into the PulseStream. $GE $BAC #stocks #stockmarket https://t.co/uDuNFQoOae,specstockspulse,Sun May 01 07:01:29 +0000 2016
726651605114839040,"I made $56,723,328,120,005 (22%) trading $GE, beating the stock! And beating the market! Play the @business https://t.co/z7KfA5QQtU",ArmanExchange80,Sun May 01 05:56:57 +0000 2016
726651540321230848,"I beat 95% of people trading $GE, ranking #54. Wicked hella good! The Trading Game: https://t.co/z7KfA5QQtU",ArmanExchange80,Sun May 01 05:56:42 +0000 2016
726643446732099584,Dividend Growth Portfolio: April Update https://t.co/bF9oLk96I0 $AAPL #APPLE $ABBV $AFL $BA $COP $CSCO $CVS $CVX $GE $GILD $GIS $JNJ $JPM,SEEKINGALPHA_FS,Sun May 01 05:24:32 +0000 2016
726643445444435970,Dividend Growth Portfolio: April Update https://t.co/Ccd49600Ls $AAPL #APPLE $ABBV $AFL $BA $COP $CSCO $CVS $CVX $GE $GILD $GIS $JNJ $JPM,SA_IncomeInvest,Sun May 01 05:24:32 +0000 2016
726632356820426753,Seniors should storm gates &amp; drag out   @housefloor @senatefloor commission members that allowed a nation to lose credit rating @ap @FBI $GE,Juice2kill,Sun May 01 04:40:28 +0000 2016
726628480436310016,General Electric is not looking in a great financial position with 194% debt $GE:  https://t.co/D0PjRTU0Dz https://t.co/47Shz72uVu,WarrenofWallSt,Sun May 01 04:25:04 +0000 2016
726535806249132032,"And with no weak hands allowed, #shorterm  and #trade $CHRO like a man. https://t.co/s8IcSr9Iec  $BRK $GE $AN $GD $AMZN $FB $TXT $AAPL $BEAV",bugeyed213,Sat Apr 30 22:16:49 +0000 2016
726533593904861184,$GE:US Biggest A320neo customer IndiGo weighs rival to Pratt engine #GENERAL ELECTRIC CO  https://t.co/RjnR61A4JM #SP500,FinSentS_SP500,Sat Apr 30 22:08:01 +0000 2016
726478602057834496,Have an opinion on a stock? Send it into the PulseStream. $GE $BAC #stocks #stockmarket https://t.co/uDuNFQoOae,specstockspulse,Sat Apr 30 18:29:30 +0000 2016
726440730533699586,"$GE remake getting traction! Honeywell Rises 12%, but $GE Had a Better Year https://t.co/wChpZd6xbD",boilerphi,Sat Apr 30 15:59:01 +0000 2016
726408051796791296,"#GE General Electric : MILITARY $112,742 Federal Contract Awarded to G.E. Aviation. Read more: https://t.co/IGxSa0T2Dd $GE",scientific_res,Sat Apr 30 13:49:10 +0000 2016
726408051746430976,"#GE General Electric : MILITARY $112,742 Federal Contract Awarded to G.E. Aviation. Read more: https://t.co/KK3jc6Lm4u $GE",business_supser,Sat Apr 30 13:49:10 +0000 2016
726407896498491392,"#GE General Electric : MILITARY $41,876 Federal Contract Awarded to G.E. Aviation. Read more: https://t.co/BQhmmPM8Im $GE",business_supser,Sat Apr 30 13:48:33 +0000 2016
726407896469110784,"#GE General Electric : MILITARY $41,876 Federal Contract Awarded to G.E. Aviation. Read more: https://t.co/NX6eBl8wqt $GE",scientific_res,Sat Apr 30 13:48:33 +0000 2016
726407170384912385,Dividend Payers $AAPL $T $MSFT $VZ $JNJ $GE $CVX $PFE $PG $WFC $JPM $PM $KO $CSCO #dividend @barronsonline #yield https://t.co/eLTPsZUJCJ,cypresstrades15,Sat Apr 30 13:45:40 +0000 2016
726403238342217728,#GE Which General Electric Business Grew 62% Last Quarter?. Read more: https://t.co/5HmWGlU1pf $GE,business_supser,Sat Apr 30 13:30:02 +0000 2016
726403238321213440,#GE Which General Electric Business Grew 62% Last Quarter?. Read more: https://t.co/SN9PXq6t3I $GE,scientific_res,Sat Apr 30 13:30:02 +0000 2016
726401373907083265,"If @lauraoggeri charged the public $1700 for $GE FOIAs, I bet @marty_walsh's emails will be VERY expensive. #bospoli https://t.co/JJdmo63miy",chipgoines,Sat Apr 30 13:22:38 +0000 2016
726387247306543104,#GE Which General Electric Business Grew 62% Last Quarter?. Read more: https://t.co/ZkhlunsQp4 $GE,scientific_res,Sat Apr 30 12:26:30 +0000 2016
726387247293956096,#GE Which General Electric Business Grew 62% Last Quarter?. Read more: https://t.co/ldIkb4QDGS $GE,business_supser,Sat Apr 30 12:26:30 +0000 2016
726374395258769409,Q2 2016 Earnings Estimate for General Electric Company $GE Issued By William Blair https://t.co/m7ErzMY8aE,WKRBNews,Sat Apr 30 11:35:25 +0000 2016
726374394046468096,Q2 2016 Earnings Estimate for General Electric Company $GE Issued By William Blair https://t.co/hvqZhyqsmT,WKRBNews,Sat Apr 30 11:35:25 +0000 2016
726369054643085313,"Industrials are on fire, so watch $NOV and $GE https://t.co/Bo1r2GbZ5x",TheStreet,Sat Apr 30 11:14:12 +0000 2016
726354338902360064,$GE 32.30 entry hits low 30.40 confirms below 8 MA next test 29 level move stop to break even #Options #Easystrategy https://t.co/6tQu4aHiB5,RadioSilentplay,Sat Apr 30 10:15:44 +0000 2016
726350644341268481,Weekly Dow #Stocks Trend $XOM $BA $CVX $DIS $MMM $AXP $JPM $GS $CAT $DD $JNJ $UNH $VZ $KO $UTX $TRV $PFE $GE  @ https://t.co/TvzJfcJgPl,DozenStocks,Sat Apr 30 10:01:03 +0000 2016
726317078802796545,General Electric Company $GE Receives $32.82 Consensus Target Price from Analysts https://t.co/CwvsAYlvSv,TickerReport,Sat Apr 30 07:47:40 +0000 2016
726316564434309121,General Electric Company $GE Receives $32.82 Consensus Target Price from Analysts https://t.co/9Q6N1XapXz,AmericanBanking,Sat Apr 30 07:45:37 +0000 2016
726288839581405184,Have an opinion on a stock? Send it into the PulseStream. $GE $BAC #stocks #stockmarket https://t.co/uDuNFQoOae,specstockspulse,Sat Apr 30 05:55:27 +0000 2016
726260324983148548,chartguy89: 2016 Trending Stocks: GE 30.75 Stock Charts $GE General Electric Co. https://t.co/TyGiQ5g7My,iHangout,Sat Apr 30 04:02:09 +0000 2016
726240062665453569,"$NOV being a target of $GE seems like a too simple to be true story. Meanwhile, $DNOW looks great",SmartDividends,Sat Apr 30 02:41:38 +0000 2016
726205443589083136,#GE Microsoft sells 50% stake in Caradigm healthcare startup to #. Read more: https://t.co/DUDYW07j8o $GE,business_supser,Sat Apr 30 00:24:04 +0000 2016
726205443568078848,#GE Microsoft sells 50% stake in Caradigm healthcare startup to #. Read more: https://t.co/NVmaXMG83H $GE,scientific_res,Sat Apr 30 00:24:04 +0000 2016
726199293955198976,"I made $3,679,535 (32%) trading $GE, beating the stock! And beating the market! Play the @business Trading Game: https://t.co/08EpeoAWDK",ArmanExchange80,Fri Apr 29 23:59:38 +0000 2016
726199095237435392,"I beat 99% of people trading $GE, ranking #11. Holy shit!! The Trading Game: https://t.co/08EpeoAWDK",ArmanExchange80,Fri Apr 29 23:58:51 +0000 2016
726195510999154695,"#OneTermMarty remains open to 'opportunities' like free rent for $GE executives. #IndyCar 
 Now let's #MakeGEPay https://t.co/siED4Qfpwa",AcademicWorker,Fri Apr 29 23:44:36 +0000 2016
726189702483722240,"Mayor Walsh's plans:

#Boston2024: stopped
#IndyBoston: stopped
$GE deal: ???

We're gonna #makeGEpay! https://t.co/J9WaMWVK1V",eligerzon,Fri Apr 29 23:21:31 +0000 2016
726179808510545920,#GE #neral Electric Co Closes 0.49% Down on the Day for April 29. Read more: https://t.co/H6rTCUN4mw $GE,business_supser,Fri Apr 29 22:42:12 +0000 2016
726179807147368448,#GE #neral Electric Co Closes 0.49% Down on the Day for April 29. Read more: https://t.co/ZKl1guwEvV $GE,scientific_res,Fri Apr 29 22:42:12 +0000 2016
726145213886947329,"Month over Months Sales: $GILD, $GE, $UA, $BA, $AAPL, $IBM, $DIS, $BX (These are MY transactions) https://t.co/W8r2EG9m5L",realcommonking,Fri Apr 29 20:24:44 +0000 2016
726142071019425792,#GE #Focuses on Digital Technology amid Downturn. Read more: https://t.co/Tlv23cEgvV $GE,scientific_res,Fri Apr 29 20:12:15 +0000 2016
726142071006879744,#GE #Focuses on Digital Technology amid Downturn. Read more: https://t.co/E9Q06z31zu $GE,business_supser,Fri Apr 29 20:12:15 +0000 2016
726131854856753152,First training day in May up 13 of last 18 / $sppp $tqqq $tza $tna  I can't wait for the next pull back on $ge $28 s https://t.co/5zXOrEiexW,surfkidforlife,Fri Apr 29 19:31:39 +0000 2016
726130573215936512,$EGYH 0044 #oil #stocks 2 members of Saudi Royal family on BOD $E $XOM $BP $HAL $BAC $EQM $T $MPC $VLO $S $AAPL $GE $UNFI $USO $GSAT $WTI $S,aaaamhim,Fri Apr 29 19:26:34 +0000 2016
726130291937546240,$EGYH .0038 PROJECT WITH $GE https://t.co/oBozx3I72u #oil #startup #mmj #brent #stocks #markets #bitcoin #trading #crudeoil #wallstreet #OTC,aaaamhim,Fri Apr 29 19:25:27 +0000 2016
726129413574778880,$EGYH 0044 #oil stock INSIDERS OWN 40%! $E $XOM $BP $HAL $BAC $EQM $T $MPC $VLO $S $AAPL $GE #Stocks $FITX $MINE $WOFA $UNFI $USO $GSAT $WTI,aaaamhim,Fri Apr 29 19:21:57 +0000 2016
726128189509099524,$EGYH .0038 working with $GE yes GENERAL ELECTRIC! #oil #startup #mmj #brent #stocks #markets #bitcoin #trading #crudeoil #wallstreet #OTC,aaaamhim,Fri Apr 29 19:17:05 +0000 2016
726126323916115968,I doubt there is a better deal out there than $GE Jan 17' $30 calls @ $2.10 #Weak$ #Dollar #Deal #Bargain,OptionPicker89,Fri Apr 29 19:09:41 +0000 2016
726126213320835072,@gjain 2/2 https://t.co/HK4AAg6EXF - large $GE income tax exp non-recurring. forward P/Es look more as expected: $GE is 17x and $GOOG is 24x,cyim,Fri Apr 29 19:09:14 +0000 2016
726125218503208961,"Examples of remorse in financial history: Pet Rock, $MSFT 15 yrs &amp; same price, $GE 14 yrs &amp; same price, $TWC cultural issues #guruvalue2016",guruhollyl,Fri Apr 29 19:05:17 +0000 2016
726124670617935873,"GE buys out Microsoft's stake in Caradigm, promotes former Microsoft manager to CEO https://t.co/yeRD78Su66 via @PSBJ $GE $MSFT #Healthcare",LouisColumbus,Fri Apr 29 19:03:06 +0000 2016
726124063685513217,"$VDRM .0058 can run 30,000% #biotech #Stocks $PFE $XOM $BP $JNJ $BAC $FB $T $MSFT $CHK $S $AAPL $GE $SFOR $MINE $RXMD $SIRI $KBIO $MRK #MMJ",aaaamhim,Fri Apr 29 19:00:42 +0000 2016
726124002750636032,"$VDRM .0075 can run 30,000% #biotech #Stocks $PFE $XOM $BP $JNJ $BAC $FB $T $MSFT $CHK $S $AAPL $GE $SFOR $MINE $RXMD $SIRI $KBIO $MRK #MMJ",aaaamhim,Fri Apr 29 19:00:27 +0000 2016
726120684922003456,"Industrials are on fire, so watch $NOV and $GE https://t.co/EeOq9ZArc3 via @TheStreet",rruemer,Fri Apr 29 18:47:16 +0000 2016
726116352050782208,Some #options #sweeps: $AAPL $BAC $CSCO $GE $INTC $S $SDRL $SPLV via https://t.co/Jbsjdq0E7h https://t.co/MPN1JhamFm,UOTApp,Fri Apr 29 18:30:03 +0000 2016
726110104353787904,$GE Look at the last year or two and it will tell you that the stock has already broke out.,gfinau,Fri Apr 29 18:05:14 +0000 2016
726109783388876800,"""This means the stock is about to plunge...""
Is $GE about to break out? https://t.co/6PKYmrkkhD via @TheStreet",gfinau,Fri Apr 29 18:03:57 +0000 2016
726103257219616769,#GE #Drives Innovation in Naval Engineering as Sponsor of INEC 2016. Read more: https://t.co/dAfumRpt1D $GE,business_supser,Fri Apr 29 17:38:01 +0000 2016
726103257207083009,#GE #Drives Innovation in Naval Engineering as Sponsor of INEC 2016. Read more: https://t.co/jtmiJ7h6xn $GE,scientific_res,Fri Apr 29 17:38:01 +0000 2016
726101369375977472,Have an opinion on a stock? Send it into the PulseStream. $GE $BAC #stocks #stockmarket https://t.co/uDuNFQoOae,specstockspulse,Fri Apr 29 17:30:31 +0000 2016
726099739649810432,@Sprint Jumps 2.8% on Word of $3B Liquidity Lift https://t.co/kXpKVdGl3b $S $DIDH $TRTC $USMJ $MJNA $QQQ $GOOGL $DIS $HS $GM $GE MSFT $HPNN,passthepuck,Fri Apr 29 17:24:02 +0000 2016
726099020666535937,Stifel Nicolaus Cuts General Electric Company $GE Price Target to $34.00 https://t.co/iNkpW87H1e,dakotafinancial,Fri Apr 29 17:21:11 +0000 2016
726093940072423424,#GE Sky Global One plant in Texas features first #J920 FleXtra natural-gas engines in US. Read more: https://t.co/rT5ugcGIHL $GE,business_supser,Fri Apr 29 17:01:00 +0000 2016
